"","term","taxon","rank","formula","estimate","std.error","statistic","p.value","p.adj.BY.rank","avg_abundance_SAM","avg_abundance_Stunting","prevalence_SAM","prevalence_Stunting"
"14","mal.typeStunting","Tannerella","Genus","`Tannerella`~mal.type",0.221418341093,0.290937398875871,0.761051490624856,0.449012582328938,1,3.20266461696131e-06,8.14141870913593e-05,0.0416666666666667,0.0566037735849057
"15","mal.typeStunting","Tannerellaceae Family","Genus","`Tannerellaceae Family`~mal.type",0.179237052099556,0.267324383749554,0.670485234401498,0.504607959726998,1,0,0.000202916580275071,0,0.0188679245283019
"16","mal.typeStunting","Parabacteroides","Genus","`Parabacteroides`~mal.type",-0.607031413057856,0.303921581697882,-1.9973290796482,0.0494170260855641,1,0.000152775250222389,8.29359319925357e-06,0.125,0.0188679245283019
"17","mal.typeStunting","Muribaculaceae Family","Genus","`Muribaculaceae Family`~mal.type",-0.194425115424327,0.169890405047369,-1.14441492661176,0.256090819188225,1,3.16567897482652e-05,1.31569368195123e-06,0.0416666666666667,0.0188679245283019
"18","mal.typeStunting","Odoribacter","Genus","`Odoribacter`~mal.type",0.168895680422339,0.251900670971678,0.670485234401493,0.504607959727001,1,0,0.000138779459534177,0,0.0188679245283019
"19","mal.typeStunting","Bergeyella","Genus","`Bergeyella`~mal.type",0.716313673317436,0.720912449354956,0.993620895239589,0.32360243416455,1,0.00154682935139188,0.000453087683525545,0.166666666666667,0.377358490566038
"20","mal.typeStunting","Chryseobacterium","Genus","`Chryseobacterium`~mal.type",-0.116591730912982,0.242982484567758,-0.479835948341654,0.632740466387117,1,5.51860489668212e-05,1.07067024750352e-05,0.0416666666666667,0.0377358490566038
"21","mal.typeStunting","Elizabethkingia","Genus","`Elizabethkingia`~mal.type",-0.138423644465995,0.0923955368929138,-1.49816375466737,0.138287979072547,1,6.19156708562937e-06,0,0.0416666666666667,0
"22","mal.typeStunting","Capnocytophaga","Genus","`Capnocytophaga`~mal.type",-0.391231679120075,0.776185252758518,-0.504044205593523,0.6157078139524,1,0.00383772540219439,0.000546205376058007,0.25,0.30188679245283
"23","mal.typeStunting","Ornithobacterium","Genus","`Ornithobacterium`~mal.type",0.0937342770453929,0.139800658144347,0.670485234401477,0.504607959727012,1,0,8.77315564768761e-06,0,0.0188679245283019
"24","mal.typeStunting","Flavobacterium","Genus","`Flavobacterium`~mal.type",-0.0312189793276318,0.0633191080266756,-0.493041994755826,0.623423431216264,1,1.76471418689029e-06,9.0001548026626e-07,0.0416666666666667,0.0188679245283019
"25","mal.typeStunting","Cnuella","Genus","`Cnuella`~mal.type",0.188443964342306,0.204475391918055,0.921597276692476,0.359693792198656,1,0,2.6676058082075e-05,0,0.0377358490566038
"26","mal.typeStunting","Ferruginibacter","Genus","`Ferruginibacter`~mal.type",-0.105812296031377,0.0706279909000117,-1.49816375466741,0.138287979072537,1,3.59909015001008e-06,0,0.0416666666666667,0
"27","mal.typeStunting","Terrimonas","Genus","`Terrimonas`~mal.type",-0.334235860263703,0.22309701407635,-1.49816375466737,0.138287979072547,1,0.000160875160875161,0,0.0416666666666667,0
"28","mal.typeStunting","Vibrionimonas","Genus","`Vibrionimonas`~mal.type",0.274654044708246,0.237519025974207,1.15634544888237,0.251209992475755,1,0,3.18933484887534e-05,0,0.0566037735849057
"29","mal.typeStunting","Bacteroidetes vadinHA17 Family","Genus","`Bacteroidetes vadinHA17 Family`~mal.type",0.10718312227258,0.15985903458151,0.67048523440149,0.504607959727003,1,0,1.43789324306313e-05,0,0.0188679245283019
"30","mal.typeStunting","AKYH767 Family","Genus","`AKYH767 Family`~mal.type",0.0942490632074016,0.140568439648837,0.670485234401484,0.504607959727007,1,0,8.94064881762549e-06,0,0.0188679245283019
"31","mal.typeStunting","Pedobacter","Genus","`Pedobacter`~mal.type",0.0905833491882392,0.135101184247703,0.670485234401482,0.504607959727009,1,0,7.81419191208811e-06,0,0.0188679245283019
"32","mal.typeStunting","Mucilaginibacter","Genus","`Mucilaginibacter`~mal.type",-0.0673940032598434,0.0449844037742077,-1.49816375466744,0.138287979072527,1,1.89946511062485e-06,0,0.0416666666666667,0
"33","mal.typeStunting","Fibrella","Genus","`Fibrella`~mal.type",0.0958287640010232,0.142924495699844,0.670485234401481,0.504607959727009,1,0,9.47485373817887e-06,0,0.0188679245283019
"34","mal.typeStunting","Alistipes","Genus","`Alistipes`~mal.type",0.0319616030205322,0.0476693615021459,0.670485234401418,0.504607959727049,1,0,9.06980941609473e-07,0,0.0188679245283019
"35","mal.typeStunting","Hymenobacter","Genus","`Hymenobacter`~mal.type",0.0631443911226475,0.0941771539219891,0.670485234401462,0.504607959727021,1,0,2.85171915889494e-06,0,0.0188679245283019
"36","mal.typeStunting","Actinomyces","Genus","`Actinomyces`~mal.type",6.73330752569049,0.666217049074278,10.1067775660298,1.20434410310368e-15,2.04335510646293e-12,0.00247078206107534,0.0217600571022997,0.458333333333333,0.981132075471698
"37","mal.typeStunting","Rothia","Genus","`Rothia`~mal.type",1.59007740756727,0.760174326369529,2.0917273214964,0.039848219670669,1,0.0191257050121759,0.0099562080181653,0.75,0.981132075471698
"38","mal.typeStunting","Kocuria","Genus","`Kocuria`~mal.type",-0.153384267099252,0.102381509779153,-1.49816375466739,0.13828797907254,1,7.94121384100631e-06,0,0.0416666666666667,0
"39","mal.typeStunting","Micrococcus","Genus","`Micrococcus`~mal.type",0.335882854887972,0.243351776357708,1.38023588697479,0.171614306950463,1,0,2.46974066086835e-05,0,0.0754716981132075
"40","mal.typeStunting","Citricoccus","Genus","`Citricoccus`~mal.type",0.223935316414466,0.234958325918438,0.95308525688169,0.343608539347998,1,0,3.688444137358e-05,0,0.0377358490566038
"41","mal.typeStunting","Neomicrococcus","Genus","`Neomicrococcus`~mal.type",0.153587492435548,0.229069164472573,0.670485234401496,0.504607959726999,1,0,7.90841283684724e-05,0,0.0188679245283019
"42","mal.typeStunting","Pseudarthrobacter","Genus","`Pseudarthrobacter`~mal.type",-0.112509759470372,0.224571871644411,-0.500996668222641,0.617840702060332,1,2.59713276542697e-05,1.72275795855976e-05,0.0416666666666667,0.0188679245283019
"43","mal.typeStunting","Glutamicibacter","Genus","`Glutamicibacter`~mal.type",0.118220150588073,0.176320289429792,0.670485234401488,0.504607959727005,1,0,2.1568398645947e-05,0,0.0188679245283019
"44","mal.typeStunting","F0332","Genus","`F0332`~mal.type",0.723129035627322,0.346305239049779,2.08812617912308,0.0401814755163212,1,0,7.26924051598099e-05,0,0.169811320754717
"45","mal.typeStunting","Actinomycetaceae Family","Genus","`Actinomycetaceae Family`~mal.type",0.205018943300831,0.214128031281156,0.957459619248242,0.34141158948247,1,0,2.42211637082908e-05,0,0.0377358490566038
"46","mal.typeStunting","Dermacoccaceae Family","Genus","`Dermacoccaceae Family`~mal.type",0.0849305638140724,0.126670297057156,0.670485234401481,0.504607959727009,1,0,6.34886659126631e-06,0,0.0188679245283019
"47","mal.typeStunting","Ornithinicoccus","Genus","`Ornithinicoccus`~mal.type",0.103845806006842,0.154881570359325,0.670485234401488,0.504607959727004,1,0,1.27198248424816e-05,0,0.0188679245283019
"48","mal.typeStunting","Knoellia","Genus","`Knoellia`~mal.type",-0.144302249446433,0.209371418447652,-0.689216563160035,0.492813807035971,1,3.16567897482652e-05,8.29553794074884e-06,0.0416666666666667,0.0188679245283019
"49","mal.typeStunting","Ornithinimicrobium","Genus","`Ornithinimicrobium`~mal.type",0.123299143660061,0.183895389985918,0.670485234401487,0.504607959727005,1,0,2.59926855476797e-05,0,0.0188679245283019
"50","mal.typeStunting","Brachybacterium","Genus","`Brachybacterium`~mal.type",-0.134522324297033,0.125787815020223,-1.06943843706487,0.288302008804078,1,1.05522632494217e-05,1.05011406864071e-06,0.0416666666666667,0.0188679245283019
"51","mal.typeStunting","Arsenicicoccus","Genus","`Arsenicicoccus`~mal.type",0.0750993540057667,0.112007468848744,0.670485234401479,0.50460795972701,1,0,4.42428690173272e-06,0,0.0188679245283019
"52","mal.typeStunting","Amnibacterium","Genus","`Amnibacterium`~mal.type",0.0985117329701226,0.146926028964769,0.670485234401486,0.504607959727006,1,0,1.04563035826148e-05,0,0.0188679245283019
"53","mal.typeStunting","Pseudoclavibacter","Genus","`Pseudoclavibacter`~mal.type",0.0625564279208756,0.0933002319979788,0.670485234401461,0.504607959727021,1,0,2.79078282574575e-06,0,0.0188679245283019
"54","mal.typeStunting","Myceligenerans","Genus","`Myceligenerans`~mal.type",-0.217532738555392,0.145199573729969,-1.49816375466737,0.138287979072545,1,2.30856245815731e-05,0,0.0416666666666667,0
"55","mal.typeStunting","Promicromonospora","Genus","`Promicromonospora`~mal.type",-0.217532738555392,0.145199573729969,-1.49816375466737,0.138287979072545,1,2.30856245815731e-05,0,0.0416666666666667,0
"56","mal.typeStunting","Cellulomonas","Genus","`Cellulomonas`~mal.type",0.0455841411194683,0.06798679341561,0.670485234401451,0.504607959727028,1,0,1.49602953760719e-06,0,0.0188679245283019
"57","mal.typeStunting","Tropheryma","Genus","`Tropheryma`~mal.type",0.355866830906523,0.253282746516098,1.40501805117588,0.164144421108036,1,0,4.40257094288762e-05,0,0.0943396226415094
"58","mal.typeStunting","Corynebacterium","Genus","`Corynebacterium`~mal.type",4.35066055843878,0.748174215281096,5.81503675157288,1.39327929144778e-07,2.62656969841468e-05,0.000586863602369051,0.00550265664148886,0.333333333333333,0.886792452830189
"59","mal.typeStunting","Lawsonella","Genus","`Lawsonella`~mal.type",0.103025020748729,0.336650983076099,0.306029169460172,0.760430317392068,1,6.33135794965304e-05,4.694275686224e-05,0.0416666666666667,0.0754716981132075
"60","mal.typeStunting","Gordonia","Genus","`Gordonia`~mal.type",0.0562314294774649,0.083866767815792,0.67048523440147,0.504607959727016,1,0,2.21214345086636e-06,0,0.0188679245283019
"61","mal.typeStunting","Mycobacterium","Genus","`Mycobacterium`~mal.type",0.200189305980716,0.17633957059467,1.13524891381791,0.259886051626167,1,0,1.27937329929849e-05,0,0.0566037735849057
"62","mal.typeStunting","Actinomycetospora","Genus","`Actinomycetospora`~mal.type",-0.130753973289617,0.223413891935122,-0.585254444820231,0.560133449728476,1,3.1742733799663e-05,1.37278320027142e-05,0.0416666666666667,0.0188679245283019
"63","mal.typeStunting","Jatrophihabitans","Genus","`Jatrophihabitans`~mal.type",0.138366275241579,0.206367371184679,0.67048523440149,0.504607959727003,1,0,4.52106817770812e-05,0,0.0188679245283019
"64","mal.typeStunting","Nakamurella","Genus","`Nakamurella`~mal.type",0.0581814778050285,0.0867751813460401,0.670485234401455,0.504607959727025,1,0,2.37643263241245e-06,0,0.0188679245283019
"65","mal.typeStunting","Streptomycetaceae Family","Genus","`Streptomycetaceae Family`~mal.type",0.059026903579995,0.0880360976669193,0.670485234401469,0.504607959727017,1,0,2.45139857191325e-06,0,0.0188679245283019
"66","mal.typeStunting","Dactylosporangium","Genus","`Dactylosporangium`~mal.type",0.130396284903179,0.194480472071212,0.67048523440149,0.504607959727004,1,0,3.3735187625712e-05,0,0.0188679245283019
"67","mal.typeStunting","Blastococcus","Genus","`Blastococcus`~mal.type",0.124604706802147,0.130140852849419,0.957460352179511,0.341411222150225,1,0,5.52971038000081e-06,0,0.0377358490566038
"68","mal.typeStunting","Antricoccus","Genus","`Antricoccus`~mal.type",0.0828591561109016,0.123580881217864,0.670485234401483,0.504607959727008,1,0,5.88366234446293e-06,0,0.0188679245283019
"69","mal.typeStunting","Brevibacterium","Genus","`Brevibacterium`~mal.type",0.157501236660306,0.176422984769332,0.892747829123481,0.374847792566557,1,0,1.6882856143479e-05,0,0.0377358490566038
"70","mal.typeStunting","Nocardioides","Genus","`Nocardioides`~mal.type",0.666068094305535,0.555126746949365,1.19984867954181,0.233974656605168,1,1.68836211990748e-05,0.00127404635371438,0.0416666666666667,0.113207547169811
"71","mal.typeStunting","Aeromicrobium","Genus","`Aeromicrobium`~mal.type",0.135539658158778,0.148803675337038,0.910862301295871,0.365286198426245,1,0,8.9878311292624e-06,0,0.0377358490566038
"72","mal.typeStunting","Nocardioidaceae Family","Genus","`Nocardioidaceae Family`~mal.type",0.0455841411194683,0.06798679341561,0.670485234401451,0.504607959727028,1,0,1.49602953760719e-06,0,0.0188679245283019
"73","mal.typeStunting","Cutibacterium","Genus","`Cutibacterium`~mal.type",-0.139765742811931,0.093291365764593,-1.49816375466739,0.138287979072541,1,6.33135794965304e-06,0,0.0416666666666667,0
"74","mal.typeStunting","Bifidobacterium","Genus","`Bifidobacterium`~mal.type",-0.75933690682142,0.657235655938919,-1.15534953096335,0.251614876305513,1,0.0102599053165434,0.000190293650124227,0.166666666666667,0.150943396226415
"75","mal.typeStunting","Alloscardovia","Genus","`Alloscardovia`~mal.type",0.0750927059668452,0.11199755358353,0.670485234401476,0.504607959727012,1,0,4.42320650034427e-06,0,0.0188679245283019
"76","mal.typeStunting","Scardovia","Genus","`Scardovia`~mal.type",-0.158334453074954,0.105685678606013,-1.49816375466738,0.138287979072544,1,8.62284536651404e-06,0,0.0416666666666667,0
"77","mal.typeStunting","Atopobium","Genus","`Atopobium`~mal.type",5.04337621584583,0.729646866920644,6.91207821823533,1.35640872195997e-09,4.6027122669096e-07,0.00104906311215635,0.00431533901740307,0.25,0.886792452830189
"78","mal.typeStunting","Collinsella","Genus","`Collinsella`~mal.type",0.600020531265712,0.362113908318429,1.65699388364304,0.101698519831416,1,0,0.000149555284622113,0,0.132075471698113
"79","mal.typeStunting","Iamia","Genus","`Iamia`~mal.type",0.0625844919141487,0.0933420882415345,0.670485234401478,0.504607959727011,1,0,2.79366155442122e-06,0,0.0188679245283019
"80","mal.typeStunting","Rubrobacter","Genus","`Rubrobacter`~mal.type",-0.0309040307954237,0.21538899914294,-0.143480079848064,0.886295849677641,1,8.44181059953739e-06,2.88678360623527e-05,0.0416666666666667,0.0188679245283019
"81","mal.typeStunting","Solirubrobacter","Genus","`Solirubrobacter`~mal.type",0.114234439779168,0.170375772527102,0.670485234401485,0.504607959727007,1,0,1.86306291465407e-05,0,0.0188679245283019
"82","mal.typeStunting","Gaiella","Genus","`Gaiella`~mal.type",-0.0515354434573632,0.216817523467768,-0.237690398050434,0.812769363902584,1,2.01999215088764e-05,1.05619166406181e-05,0.0416666666666667,0.0377358490566038
"83","mal.typeStunting","JG30-KF-CM45 Family","Genus","`JG30-KF-CM45 Family`~mal.type",0.0163738718522913,0.132787988245401,0.123308381041448,0.90219275664003,1,1.89946511062485e-06,6.08339448988249e-06,0.0416666666666667,0.0188679245283019
"84","mal.typeStunting","Pseudomonas","Genus","`Pseudomonas`~mal.type",5.710068180245,0.87280771351329,6.54218345213793,6.61073197995312e-09,1.86935402070496e-06,0.0155623741595241,0.0343192978595161,0.375,0.981132075471698
"85","mal.typeStunting","Acidibacter","Genus","`Acidibacter`~mal.type",0.0850365568489327,0.126828381127352,0.670485234401478,0.504607959727011,1,0,6.37363628697445e-06,0,0.0188679245283019
"86","mal.typeStunting","Legionella","Genus","`Legionella`~mal.type",0.103904481377236,0.154969082160305,0.67048523440149,0.504607959727003,1,0,1.27472725739489e-05,0,0.0188679245283019
"87","mal.typeStunting","Stenotrophomonas","Genus","`Stenotrophomonas`~mal.type",0.436075831779601,0.347794136110447,1.25383319183138,0.213796820656447,1,7.19818030002015e-06,0.000171336265104242,0.0416666666666667,0.150943396226415
"88","mal.typeStunting","Pseudoxanthomonas","Genus","`Pseudoxanthomonas`~mal.type",-0.192715455350694,0.222361212759288,-0.866677479220774,0.38888302817098,1,6.11845325501713e-05,6.00345152282165e-06,0.0416666666666667,0.0188679245283019
"89","mal.typeStunting","Xanthomonas","Genus","`Xanthomonas`~mal.type",0.0640025517100783,0.0954570636700344,0.670485234401462,0.504607959727021,1,0,2.94305483205458e-06,0,0.0188679245283019
"90","mal.typeStunting","Thermomonas","Genus","`Thermomonas`~mal.type",0.0451157198308049,0.161936973256408,0.27860048834783,0.781318148240792,1,2.81284457346025e-06,9.334628888654e-06,0.0416666666666667,0.0377358490566038
"91","mal.typeStunting","Lysobacter","Genus","`Lysobacter`~mal.type",0.0473075609626878,0.14223663108129,0.332597591795119,0.740365919251307,1,2.13510974464087e-06,6.54384547325862e-06,0.0416666666666667,0.0377358490566038
"92","mal.typeStunting","Vulcaniibacterium","Genus","`Vulcaniibacterium`~mal.type",-0.105812296031377,0.0706279909000117,-1.49816375466741,0.138287979072537,1,3.59909015001008e-06,0,0.0416666666666667,0
"93","mal.typeStunting","Halomonas","Genus","`Halomonas`~mal.type",-0.170677496235869,0.11392445966213,-1.49816375466738,0.138287979072544,1,1.05882851213417e-05,0,0.0416666666666667,0
"94","mal.typeStunting","Kushneria","Genus","`Kushneria`~mal.type",0.0333982961218829,0.0498121277073289,0.670485234401441,0.504607959727035,1,0,9.56136748590057e-07,0,0.0188679245283019
"95","mal.typeStunting","Neisseria","Genus","`Neisseria`~mal.type",3.588238917984,0.997941757486761,3.59563961630457,0.000576737980293824,0.0407718640547262,0.00830297119746447,0.0113068267338304,0.333333333333333,0.830188679245283
"96","mal.typeStunting","Eikenella","Genus","`Eikenella`~mal.type",0.704277530769404,0.612238495393128,1.15033199654846,0.253661783645697,1,0.000669216959099015,0.000340864658122227,0.0833333333333333,0.207547169811321
"97","mal.typeStunting","Neisseriaceae Family","Genus","`Neisseriaceae Family`~mal.type",0.0629946369349394,0.0939538019672769,0.670485234401475,0.504607959727013,1,0,2.83607353182382e-06,0,0.0188679245283019
"98","mal.typeStunting","Conchiformibius","Genus","`Conchiformibius`~mal.type",0.379168794112645,0.304114234955426,1.24679725751154,0.216351643850274,1,4.27021948928175e-06,4.39281912603835e-05,0.0416666666666667,0.113207547169811
"99","mal.typeStunting","Kingella","Genus","`Kingella`~mal.type",-0.0170201189435114,0.463730902263165,-0.0367025765599131,0.970819668995039,1,0.000443113363281431,9.00861956774608e-05,0.0833333333333333,0.132075471698113
"100","mal.typeStunting","Simonsiella","Genus","`Simonsiella`~mal.type",0.0657073557780305,0.0979997058946218,0.670485234401469,0.504607959727017,1,0,3.13326987417415e-06,0,0.0188679245283019
"101","mal.typeStunting","Alysiella","Genus","`Alysiella`~mal.type",-0.23087752474386,0.154107002004676,-1.49816375466739,0.138287979072542,1,2.88239815526518e-05,0,0.0416666666666667,0
"102","mal.typeStunting","Ralstonia","Genus","`Ralstonia`~mal.type",4.57228145967672,0.801214989988697,5.70668486836625,2.17372141409275e-07,3.35277535568396e-05,0,0.00540948929292273,0,0.641509433962264
"103","mal.typeStunting","Oxalicibacterium","Genus","`Oxalicibacterium`~mal.type",0.0893034110148992,0.133192211301442,0.670485234401484,0.504607959727007,1,0,7.45526670538887e-06,0,0.0188679245283019
"104","mal.typeStunting","Herminiimonas","Genus","`Herminiimonas`~mal.type",0.052107362807155,0.077715899073707,0.670485234401465,0.504607959727019,1,0,1.90114610592996e-06,0,0.0188679245283019
"105","mal.typeStunting","Oxalobacteraceae Family","Genus","`Oxalobacteraceae Family`~mal.type",0.0609555558695419,0.0909125999231834,0.670485234401461,0.504607959727022,1,0,2.63138736390245e-06,0,0.0188679245283019
"106","mal.typeStunting","Polynucleobacter","Genus","`Polynucleobacter`~mal.type",-0.190698760367617,0.127288328644658,-1.49816375466738,0.138287979072543,1,1.47731685491904e-05,0,0.0416666666666667,0
"107","mal.typeStunting","Burkholderia-Caballeronia-Paraburkholderia","Genus","`Burkholderia-Caballeronia-Paraburkholderia`~mal.type",3.98049818490778,0.773814073101068,5.14399818157338,2.08293702252209e-06,0.000271847938478121,0.00023245678439411,0.00456060292961431,0.166666666666667,0.773584905660377
"108","mal.typeStunting","Burkholderiaceae Family","Genus","`Burkholderiaceae Family`~mal.type",0.298296714006261,0.312078469913221,0.955838812235935,0.342224540674596,1,0,0.000141012545744216,0,0.0377358490566038
"109","mal.typeStunting","Massilia","Genus","`Massilia`~mal.type",0.389343670548273,0.263717017161842,1.47636915788917,0.144031331919022,1,0,3.62161634152669e-05,0,0.0943396226415094
"110","mal.typeStunting","Bordetella","Genus","`Bordetella`~mal.type",-0.603710950112638,0.402967264580954,-1.49816375466736,0.138287979072548,1,0.0142354446577095,0,0.0416666666666667,0
"111","mal.typeStunting","Lautropia","Genus","`Lautropia`~mal.type",1.36155092120938,0.709500485230155,1.91902747010483,0.0587856907860306,1,9.23686774230181e-05,0.00102224341916126,0.125,0.320754716981132
"112","mal.typeStunting","Oligella","Genus","`Oligella`~mal.type",0.0796438084418208,0.118785327931817,0.67048523440148,0.504607959727009,1,0,5.22815179130739e-06,0,0.0188679245283019
"113","mal.typeStunting","Pelomonas","Genus","`Pelomonas`~mal.type",0.1406728479132,0.209807525498711,0.670485234401489,0.504607959727004,1,0,4.92086529822379e-05,0,0.0188679245283019
"114","mal.typeStunting","Paucibacter","Genus","`Paucibacter`~mal.type",0.249215716223662,0.260288575926978,0.957459294308705,0.341411752336527,1,0,5.45469960149303e-05,0,0.0377358490566038
"115","mal.typeStunting","Rhodoferax","Genus","`Rhodoferax`~mal.type",0.131790140978594,0.196559348687576,0.670485234401491,0.504607959727003,1,0,3.55076174131415e-05,0,0.0188679245283019
"116","mal.typeStunting","Caenimonas","Genus","`Caenimonas`~mal.type",-0.633637812677622,0.323126356673925,-1.96095985236216,0.0535966430418902,1,0.00129826635402844,0,0.0833333333333333,0
"117","mal.typeStunting","Comamonadaceae Family","Genus","`Comamonadaceae Family`~mal.type",0.0812289769764248,0.121149538884231,0.670485234401479,0.50460795972701,1,0,5.54164755952768e-06,0,0.0188679245283019
"118","mal.typeStunting","Tepidimonas","Genus","`Tepidimonas`~mal.type",-0.115442056610638,0.0770556998532296,-1.4981637546674,0.138287979072539,1,4.2244001351808e-06,0,0.0416666666666667,0
"119","mal.typeStunting","Comamonas","Genus","`Comamonas`~mal.type",0.212264008258674,0.187126876732124,1.13433202095568,0.260267869764353,1,0,1.48363046895651e-05,0,0.0566037735849057
"120","mal.typeStunting","Parasutterella","Genus","`Parasutterella`~mal.type",0.0372695196610508,0.0555858917524437,0.67048523440145,0.504607959727029,1,0,1.1022593561152e-06,0,0.0188679245283019
"121","mal.typeStunting","Haemophilus","Genus","`Haemophilus`~mal.type",2.59071263153423,1.04556983176456,2.47779971535905,0.0154696681679167,0.672991606710015,0.019866500333716,0.010505252419811,0.416666666666667,0.830188679245283
"122","mal.typeStunting","Actinobacillus","Genus","`Actinobacillus`~mal.type",1.07795508417004,0.655167632949264,1.64531187128031,0.104090498432558,1,0.00147963105303613,0.000581016466123252,0.0416666666666667,0.264150943396226
"123","mal.typeStunting","Aggregatibacter","Genus","`Aggregatibacter`~mal.type",0.273041464332041,0.481701077985112,0.566827596637598,0.57252384779995,1,0.000480680230894801,0.000163419462546178,0.0416666666666667,0.113207547169811
"124","mal.typeStunting","Pasteurellaceae Family","Genus","`Pasteurellaceae Family`~mal.type",-0.176900196263601,0.118078010973424,-1.49816375466738,0.138287979072544,1,1.17431035955248e-05,0,0.0416666666666667,0
"125","mal.typeStunting","Necropsobacter","Genus","`Necropsobacter`~mal.type",0.0707812436481287,0.105567192260861,0.670485234401473,0.504607959727014,1,0,3.77528378336289e-06,0,0.0188679245283019
"126","mal.typeStunting","Alishewanella","Genus","`Alishewanella`~mal.type",-0.190698760367617,0.127288328644658,-1.49816375466738,0.138287979072543,1,1.47731685491904e-05,0,0.0416666666666667,0
"127","mal.typeStunting","Klebsiella","Genus","`Klebsiella`~mal.type",-5.49346963866038,0.710045494645981,-7.73678543147344,3.77546849812477e-11,1.60141582772151e-08,0.0504520127428295,0,0.583333333333333,0
"128","mal.typeStunting","Enterobacteriaceae Family","Genus","`Enterobacteriaceae Family`~mal.type",-1.31847305648497,0.489734110822646,-2.69222222293282,0.0087494872331247,0.449843986138331,0.0038013051491491,0,0.125,0
"129","mal.typeStunting","Escherichia-Shigella","Genus","`Escherichia-Shigella`~mal.type",-3.22182984683645,0.767553017702468,-4.19753394557735,7.33502329944397e-05,0.00691388656019773,0.0371204564633431,8.25496479210877e-05,0.5,0.226415094339623
"130","mal.typeStunting","Aeromonas","Genus","`Aeromonas`~mal.type",-0.271566708312464,0.180882784683251,-1.50134082017817,0.137465995643183,1,3.80281790864057e-05,1.46418100791292e-06,0.0833333333333333,0.0188679245283019
"131","mal.typeStunting","Moraxella","Genus","`Moraxella`~mal.type",2.35883790350165,0.767285940955817,3.07426185935743,0.00294251748275954,0.178301204684129,0.000785923557541298,0.00116082224018441,0.0833333333333333,0.528301886792453
"132","mal.typeStunting","Enhydrobacter","Genus","`Enhydrobacter`~mal.type",-0.160523629027174,0.470729510301296,-0.34101033717735,0.734049266981068,1,0.00121214125406626,0.000182536060898142,0.0833333333333333,0.0566037735849057
"133","mal.typeStunting","Faucicola","Genus","`Faucicola`~mal.type",0.100686196491924,0.150169148142095,0.670485234401485,0.504607959727006,1,0,1.13258513500887e-05,0,0.0188679245283019
