"","term","taxon","rank","formula","estimate","std.error","statistic","p.value","p.adj.BY.rank","avg_abundance","prevalence"
"25","study2SEEM","Pseudomonas","Genus","`Pseudomonas`~study2",7.75012449590337,0.985840974650428,7.86143474980994,6.38382522300404e-10,1.21717657600603e-06,0.0111009699162911,0.782608695652174
"26","study2SEEM","Bergeyella","Genus","`Bergeyella`~study2",-2.9665507920729,1.37540060888636,-2.15686307895041,0.0365200605162014,1,0.00438372016555283,0.804347826086957
"27","study2SEEM","Parvimonas","Genus","`Parvimonas`~study2",-1.98921289115304,1.30092143461764,-1.52907995688279,0.133402682210785,1,0.000768943803861094,0.5
"28","study2SEEM","Dolosigranulum","Genus","`Dolosigranulum`~study2",1.05008281180112,1.36207683323427,0.770942421293287,0.444861392720305,1,0.00213327144699076,0.739130434782609
"29","study2SEEM","Escherichia-Shigella","Genus","`Escherichia-Shigella`~study2",1.98254908489907,0.962348367987731,2.06011580717343,0.045331951612621,1,0.000213020811957857,0.282608695652174
"30","study2SEEM","Bifidobacterium","Genus","`Bifidobacterium`~study2",0.277460771397947,1.16157220099378,0.238866573391277,0.812318142442472,1,0.00052989399470111,0.326086956521739
"31","study2SEEM","Aggregatibacter","Genus","`Aggregatibacter`~study2",-2.56933444014064,1.28413142595289,-2.00083448486128,0.0516032112756218,1,0.00054586431312647,0.41304347826087
"32","study2SEEM","Lactobacillus","Genus","`Lactobacillus`~study2",-2.80236731355814,1.38030169672991,-2.03025709538521,0.0484024376571776,1,0.00522634838031525,0.391304347826087
"33","study2SEEM","Leptotrichia","Genus","`Leptotrichia`~study2",-3.12509647185888,0.789362753870429,-3.95901181875608,0.000271228160957252,0.051713910193019,0.0151342809984726,1
"34","study2SEEM","Staphylococcus","Genus","`Staphylococcus`~study2",-0.570906153332893,1.31294990957549,-0.434827063217882,0.665813256276381,1,0.000875337134562793,0.565217391304348
"35","study2SEEM","Methylobacterium-Methylorubrum","Genus","`Methylobacterium-Methylorubrum`~study2",3.1877464247454,0.913869454256657,3.4881857686537,0.00111653298517641,0.152060396887077,0.000144688884150252,0.304347826086957
"36","study2SEEM","Filifactor","Genus","`Filifactor`~study2",-2.46983297287562,0.808369067503216,-3.05532840402232,0.00381118080956754,0.324898983731802,0.000143112730555922,0.130434782608696
"37","study2SEEM","Moraxella","Genus","`Moraxella`~study2",-2.77819744551881,1.67792046322243,-1.65573846103724,0.104890844658226,1,0.0289022138962091,0.695652173913043
"38","study2SEEM","Corynebacterium","Genus","`Corynebacterium`~study2",1.63177681952619,0.88034683343181,1.85356129829549,0.0705141987949483,1,0.00456133592575497,0.956521739130435
"39","study2SEEM","[Eubacterium] nodatum group","Genus","`[Eubacterium] nodatum group`~study2",1.34990683909923,0.783085225476025,1.72383132152524,0.0917590775704295,1,0.000114465767400211,0.108695652173913
"40","study2SEEM","Ligilactobacillus","Genus","`Ligilactobacillus`~study2",-0.126708532980925,1.24090418306733,-0.102109844345694,0.919133421665422,1,0.00129418790141793,0.347826086956522
"41","study2SEEM","Campylobacter","Genus","`Campylobacter`~study2",-3.04004596473123,1.28918646028966,-2.35811192435901,0.0228773208098432,1,0.00124312746873782,0.543478260869565
"42","study2SEEM","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Genus","`Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium`~study2",-4.75781406180131,1.47445300652995,-3.22683330070897,0.00236521732994054,0.265274026023026,0.00862445078918609,0.41304347826087
"43","study2SEEM","[Eubacterium] brachy group","Genus","`[Eubacterium] brachy group`~study2",0.473137240184199,0.761645450448367,0.621204052234109,0.537670512330945,1,0.000118085957994153,0.217391304347826
"44","study2SEEM","Solobacterium","Genus","`Solobacterium`~study2",1.07147713147916,0.92282979097723,1.16107774364817,0.25187077588879,1,9.36803524125126e-05,0.304347826086957
"45","study2SEEM","Lautropia","Genus","`Lautropia`~study2",-2.14337996458154,1.25253159115253,-1.71123824718009,0.0940791929591162,1,0.000716858494058803,0.652173913043478
"46","study2SEEM","Peptococcus","Genus","`Peptococcus`~study2",-3.40548464706497,0.788619928365993,-4.31828378230446,8.80864529193773e-05,0.0279917769810306,9.07842196956197e-05,0.260869565217391
"47","study2SEEM","Streptobacillus","Genus","`Streptobacillus`~study2",-4.75522503572696,1.23080852148704,-3.86349700437709,0.000363535214180967,0.0630124546728609,0.00623763058431353,0.826086956521739
"48","study2SEEM","Atopobium","Genus","`Atopobium`~study2",1.83802397100445,1.35594584013264,1.35552904592757,0.182166584696482,1,0.00167477608726419,0.739130434782609
"49","study2SEEM","Enterococcus","Genus","`Enterococcus`~study2",0.936375619293008,1.04582422106326,0.895347038664889,0.375473740487431,1,0.00265933644353004,0.108695652173913
"50","study2SEEM","Ureaplasma","Genus","`Ureaplasma`~study2",-2.11849571971834,1.05459709684362,-2.00881998069115,0.0507168712658975,1,0.000345298870747504,0.239130434782609
"51","study2SEEM","Capnocytophaga","Genus","`Capnocytophaga`~study2",-0.897087845417166,1.17122253416739,-0.765941415270749,0.447800813533142,1,0.000366185661200961,0.630434782608696
"52","study2SEEM","Limosilactobacillus","Genus","`Limosilactobacillus`~study2",-0.0812431453059396,1.26287126899021,-0.0643320877597458,0.948997195083912,1,0.000894127671560728,0.282608695652174
"53","study2SEEM","Bacteroides","Genus","`Bacteroides`~study2",2.11658996303338,1.07731738852296,1.96468560294501,0.0557851373303876,1,0.000276811209068989,0.391304347826087
"54","study2SEEM","Stomatobaculum","Genus","`Stomatobaculum`~study2",-0.755222625506012,1.18881771608245,-0.635272014615263,0.528541150748819,1,0.000216558374746937,0.434782608695652
"55","study2SEEM","Eikenella","Genus","`Eikenella`~study2",-1.83127882369907,1.25201405801316,-1.4626663430642,0.150665528525339,1,0.000414404944375742,0.434782608695652
"56","study2SEEM","Johnsonella","Genus","`Johnsonella`~study2",-4.72693312711808,1.12783455204775,-4.1911582851719,0.000131647624530473,0.0358581256462955,0.0017288469581735,0.782608695652174
"57","study2SEEM","F0058","Genus","`F0058`~study2",-0.277422492793867,0.210695490126043,-1.31669877047632,0.194756868665444,1,1.01957142557394e-06,0.0217391304347826
"58","study2SEEM","Faecalibacterium","Genus","`Faecalibacterium`~study2",-2.31301380869812,0.759444442786654,-3.04566559235183,0.00391348545850876,0.324898983731802,0.000145709561197984,0.130434782608696
"59","study2SEEM","Dialister","Genus","`Dialister`~study2",-0.194024438705093,0.326103111948682,-0.594978801476834,0.554905352061725,1,2.99519876835586e-06,0.0434782608695652
"60","study2SEEM","HT002","Genus","`HT002`~study2",-1.95160254956979,0.903966918304402,-2.15893138349628,0.0363494133571986,1,0.000126812590894209,0.152173913043478
"61","study2SEEM","Nocardioides","Genus","`Nocardioides`~study2",0.105655647973888,0.492042001346334,0.214728920874217,0.830970808470929,1,4.28337872853305e-05,0.0434782608695652
"62","study2SEEM","Novosphingobium","Genus","`Novosphingobium`~study2",0.370494888740768,0.34698767951607,1.06774652419211,0.291458303481567,1,4.45810563818108e-06,0.0434782608695652
"63","study2SEEM","Megasphaera","Genus","`Megasphaera`~study2",0.728174372036033,1.06141577837408,0.68604065143207,0.496286764551727,1,0.000160809900338693,0.347826086956522
"64","study2SEEM","Acinetobacter","Genus","`Acinetobacter`~study2",0.110444715293727,0.928160353420216,0.118993140449001,0.905822415298616,1,7.51891041208148e-05,0.5
"65","study2SEEM","Macrococcus","Genus","`Macrococcus`~study2",0.110256733850278,0.144681251158958,0.762066494221436,0.450086190224223,1,3.55821539272592e-07,0.0217391304347826
"66","study2SEEM","Lacticaseibacillus","Genus","`Lacticaseibacillus`~study2",0.189998447366171,0.249320038089701,0.762066494221428,0.450086190224228,1,1.76753090715256e-06,0.0217391304347826
"67","study2SEEM","Stenotrophomonas","Genus","`Stenotrophomonas`~study2",1.94076392372961,0.637334169054209,3.04512768648457,0.00391925563371169,0.324898983731802,3.99349301352167e-05,0.282608695652174
"68","study2SEEM","Blautia","Genus","`Blautia`~study2",-0.207916271125679,0.471553238171187,-0.440917916144602,0.661431357000643,1,1.62068090246946e-05,0.0652173913043478
"69","study2SEEM","Catonella","Genus","`Catonella`~study2",0.332619375144187,0.863041816581151,0.385403544479251,0.701795441859024,1,6.62312026436297e-05,0.260869565217391
"70","study2SEEM","Scardovia","Genus","`Scardovia`~study2",0.721575266558763,0.758023069229605,0.951917290976534,0.346339063968339,1,5.09407513348793e-05,0.152173913043478
"71","study2SEEM","Lawsonella","Genus","`Lawsonella`~study2",0.52796821323824,0.429198426286511,1.23012616287133,0.225186448485481,1,8.64141361243902e-06,0.0652173913043478
"72","study2SEEM","TM7x","Genus","`TM7x`~study2",2.39296027094507,0.764068615456697,3.13186567611438,0.00308525933712021,0.309606929261292,5.06111738279559e-05,0.260869565217391
"73","study2SEEM","Planococcus","Genus","`Planococcus`~study2",0.179865207378533,0.236022983220505,0.762066494221428,0.450086190224228,1,1.44180042809938e-06,0.0217391304347826
"74","study2SEEM","Tannerella","Genus","`Tannerella`~study2",-1.0798198639643,0.531189718482171,-2.03283276462841,0.0481306278883013,1,1.90747792815488e-05,0.0869565217391304
"75","study2SEEM","Alloscardovia","Genus","`Alloscardovia`~study2",0.694205603651663,0.535086640072966,1.29737046613049,0.20126504339886,1,3.62440550739572e-05,0.0652173913043478
"76","study2SEEM","Aeromicrobium","Genus","`Aeromicrobium`~study2",0.249766909703929,0.231941268118449,1.07685411798463,0.287414410909627,1,1.06540195359357e-06,0.0434782608695652
"77","study2SEEM","Cardiobacterium","Genus","`Cardiobacterium`~study2",-0.153423084980804,0.831827683724572,-0.184440946102972,0.854515023999392,1,5.13188360440873e-05,0.347826086956522
"78","study2SEEM","Micrococcus","Genus","`Micrococcus`~study2",1.03547118713135,0.513297817556301,2.0172912327214,0.0497910627160786,1,9.03342070529032e-06,0.130434782608696
"79","study2SEEM","Vibrionimonas","Genus","`Vibrionimonas`~study2",3.75543983356723,0.760529232721285,4.93792963109349,1.18325526605181e-05,0.00752020689248713,0.00012066494037764,0.456521739130435
"80","study2SEEM","Treponema","Genus","`Treponema`~study2",-2.43837607057762,0.74931161638775,-3.25415490331304,0.00218955088120836,0.260920172416438,6.92088133355413e-05,0.173913043478261
"81","study2SEEM","Helcococcus","Genus","`Helcococcus`~study2",1.14725574001556,0.771084507951531,1.48784695864708,0.143923509030974,1,5.48314517748885e-05,0.195652173913043
"82","study2SEEM","Finegoldia","Genus","`Finegoldia`~study2",0.757309494677978,0.445654740910644,1.69931883397112,0.0963198073216312,1,1.29857417435463e-05,0.130434782608696
"83","study2SEEM","Subdoligranulum","Genus","`Subdoligranulum`~study2",-0.376642316737771,0.286050481084232,-1.31669877047633,0.194756868665441,1,3.28228349862367e-06,0.0217391304347826
"84","study2SEEM","F0332","Genus","`F0332`~study2",0.133860433245246,0.175654531803035,0.76206649422143,0.450086190224227,1,5.71859655575792e-07,0.0217391304347826
"85","study2SEEM","Afipia","Genus","`Afipia`~study2",0.126995589959597,0.166646337193111,0.762066494221433,0.450086190224225,1,4.98150154981629e-07,0.0217391304347826
"86","study2SEEM","Bradyrhizobium","Genus","`Bradyrhizobium`~study2",3.8085278692454,0.837655842633343,4.5466499192228,4.23996634127315e-05,0.0161683239542801,0.000195648708850932,0.391304347826087
"87","study2SEEM","Pelomonas","Genus","`Pelomonas`~study2",1.52031261428713,0.693278748249694,2.19293122445399,0.0336432962007599,1,3.91578061403036e-05,0.152173913043478
"88","study2SEEM","Aeromonas","Genus","`Aeromonas`~study2",-0.138766917049949,0.336787220904072,-0.412031420543341,0.68231690671045,1,3.05758298818465e-06,0.0434782608695652
"89","study2SEEM","Sarcina","Genus","`Sarcina`~study2",-0.0582008631084189,0.506896907653772,-0.114817948639316,0.90911179567685,1,2.68213308108626e-05,0.0434782608695652
"90","study2SEEM","Cnuella","Genus","`Cnuella`~study2",0.108072466891945,0.141815009203832,0.76206649422144,0.450086190224221,1,3.40536656581916e-07,0.0217391304347826
"91","study2SEEM","Brevundimonas","Genus","`Brevundimonas`~study2",0.681146999607911,0.382624992550012,1.78019474124885,0.0819502355536864,1,5.33988848788444e-06,0.130434782608696
"92","study2SEEM","Prevotella_9","Genus","`Prevotella_9`~study2",-1.33114134142638,0.707936697834454,-1.88031125593331,0.0666956504172976,1,0.000202041885170225,0.0869565217391304
"93","study2SEEM","Sphingobium","Genus","`Sphingobium`~study2",-1.31673651355877,0.550718455158603,-2.39094314204443,0.0211489957356216,1,2.84856004821107e-05,0.0652173913043478
"94","study2SEEM","Butyrivibrio","Genus","`Butyrivibrio`~study2",0.150774187926518,0.197849123494869,0.762066494221432,0.450086190224226,1,8.03423139614801e-07,0.0217391304347826
"95","study2SEEM","Coprococcus","Genus","`Coprococcus`~study2",0.133860433245246,0.175654531803035,0.76206649422143,0.450086190224227,1,5.71859655575792e-07,0.0217391304347826
"96","study2SEEM","Odoribacter","Genus","`Odoribacter`~study2",0.608938850144773,0.460700185362656,1.32176819001153,0.193076624613833,1,1.74512345400804e-05,0.0869565217391304
"97","study2SEEM","Comamonas","Genus","`Comamonas`~study2",0.829451241726156,0.536255565149159,1.54674617035526,0.129087581992533,1,2.00850241808438e-05,0.0869565217391304
"98","study2SEEM","Conchiformibius","Genus","`Conchiformibius`~study2",0.0442468489321189,0.985784444861126,0.0448849128861556,0.964402134254068,1,0.000151720392626564,0.282608695652174
"99","study2SEEM","Kingella","Genus","`Kingella`~study2",-1.726007049183,0.925762692805036,-1.86441629436723,0.0689428407570937,1,0.000156618368309413,0.173913043478261
"100","study2SEEM","Lachnoclostridium","Genus","`Lachnoclostridium`~study2",-0.332266606099286,0.865532869366428,-0.383886756770435,0.702911264227499,1,0.000101002970532591,0.173913043478261
"101","study2SEEM","UCG-005","Genus","`UCG-005`~study2",-0.357365236012536,0.36591136498262,-0.976644264737473,0.334084594380933,1,8.31016224451922e-06,0.0434782608695652
"102","study2SEEM","Parabacteroides","Genus","`Parabacteroides`~study2",1.21828316878058,0.625670803703991,1.94716320718228,0.057915227469082,1,3.04355883058754e-05,0.130434782608696
"103","study2SEEM","Holdemanella","Genus","`Holdemanella`~study2",-0.595755726071013,0.452461671134918,-1.31669877047633,0.19475686866544,1,4.34001406164556e-05,0.0217391304347826
"104","study2SEEM","Anaerovibrio","Genus","`Anaerovibrio`~study2",-0.393786794347495,0.299071285837868,-1.31669877047633,0.194756868665442,1,4.01710444653862e-06,0.0217391304347826
"105","study2SEEM","[Eubacterium] yurii group","Genus","`[Eubacterium] yurii group`~study2",-1.18078007920422,0.511516197026911,-2.30839235603344,0.0257367957710391,1,3.27668640484243e-05,0.0652173913043478
"106","study2SEEM","Sphingopyxis","Genus","`Sphingopyxis`~study2",-0.228855249888073,0.173809875895368,-1.31669877047632,0.194756868665444,1,5.75273419346605e-07,0.0217391304347826
"107","study2SEEM","Thermicanus","Genus","`Thermicanus`~study2",0.19969750740029,0.262047352710755,0.762066494221423,0.450086190224231,1,2.14802112727488e-06,0.0217391304347826
"108","study2SEEM","Anoxybacillus","Genus","`Anoxybacillus`~study2",0.339506051676924,0.445507123395824,0.762066494221419,0.450086190224233,1,3.56901971916441e-05,0.0217391304347826
"109","study2SEEM","Roseburia","Genus","`Roseburia`~study2",0.829506859232917,0.849489468790925,0.976476919029439,0.334166545788414,1,0.000119008336092374,0.239130434782609
"110","study2SEEM","Paracoccus","Genus","`Paracoccus`~study2",0.0499590925460258,0.450908814889266,0.110796442421057,0.912281621856994,1,6.82280338608938e-06,0.0652173913043478
"111","study2SEEM","Oscillibacter","Genus","`Oscillibacter`~study2",0.508357032099114,0.375774893716008,1.35282330086508,0.183023157735797,1,7.25932157808252e-06,0.0869565217391304
"112","study2SEEM","Dorea","Genus","`Dorea`~study2",0.142910221029156,0.58993871874701,0.242245874847286,0.809715247954082,1,4.52556826567645e-05,0.0652173913043478
"113","study2SEEM","Hyphomicrobium","Genus","`Hyphomicrobium`~study2",0.10827355809997,0.142078885400399,0.762066494221432,0.450086190224226,1,3.41915955690428e-07,0.0217391304347826
"114","study2SEEM","Tropheryma","Genus","`Tropheryma`~study2",-0.328314260425875,0.249346523128525,-1.31669877047632,0.194756868665444,1,1.85719190270605e-06,0.0217391304347826
"115","study2SEEM","Rhodoferax","Genus","`Rhodoferax`~study2",0.326898507547166,0.428963233557655,0.762066494221419,0.450086190224233,1,2.77004438424328e-05,0.0217391304347826
"116","study2SEEM","Centipeda","Genus","`Centipeda`~study2",-0.431353098592392,0.371639508129258,-1.16067610993169,0.252032400901727,1,3.5415817334417e-06,0.0652173913043478
"117","study2SEEM","Rubrobacter","Genus","`Rubrobacter`~study2",-0.314849623779235,0.23912046615289,-1.31669877047632,0.194756868665444,1,1.58471573369169e-06,0.0217391304347826
"118","study2SEEM","Simonsiella","Genus","`Simonsiella`~study2",-0.177789629082898,0.520935603927352,-0.341289072473711,0.734510475984053,1,2.39926142703329e-05,0.0652173913043478
"119","study2SEEM","Mycoplasma","Genus","`Mycoplasma`~study2",-1.73781717801253,0.712858758324799,-2.43781416405174,0.0188852327255191,1,4.56252719131191e-05,0.130434782608696
"120","study2SEEM","Paucibacter","Genus","`Paucibacter`~study2",-0.259587221376779,0.197150044639954,-1.31669877047632,0.194756868665445,1,8.26314696384346e-07,0.0217391304347826
"121","study2SEEM","Blastococcus","Genus","`Blastococcus`~study2",0.117667625092303,0.154405981609936,0.762066494221433,0.450086190224225,1,4.1297936321473e-07,0.0217391304347826
"122","study2SEEM","Selenomonas","Genus","`Selenomonas`~study2",-0.227791230752636,0.410899512501466,-0.554372112456142,0.582131194873919,1,9.23434486616887e-06,0.0652173913043478
"123","study2SEEM","Lachnospiraceae NK4A136 group","Genus","`Lachnospiraceae NK4A136 group`~study2",2.39745051265306,0.953323685969618,2.51483367919746,0.0156374066993547,1,0.000572172042426737,0.434782608695652
"124","study2SEEM","Tyzzerella","Genus","`Tyzzerella`~study2",0.585264579811762,0.337192729405413,1.73569750701264,0.0896165923229274,1,2.69898674521507e-06,0.108695652173913
"125","study2SEEM","Chryseobacterium","Genus","`Chryseobacterium`~study2",0.571402051808712,0.518493521967082,1.10204279822225,0.276434871526029,1,7.79478479086138e-05,0.0652173913043478
"126","study2SEEM","Butyricicoccus","Genus","`Butyricicoccus`~study2",0.150599289354565,0.197619617837188,0.76206649422143,0.450086190224227,1,8.00603517806108e-07,0.0217391304347826
"127","study2SEEM","Brevibacterium","Genus","`Brevibacterium`~study2",-0.0402183648660169,0.30364464641356,-0.132452079564216,0.895230595523368,1,2.32772873934157e-06,0.0434782608695652
"128","study2SEEM","Kocuria","Genus","`Kocuria`~study2",1.2633486584755,0.906445519151714,1.39373920636487,0.170396330612846,1,0.000154393773851385,0.217391304347826
"129","study2SEEM","Haematobacter","Genus","`Haematobacter`~study2",0.182649479131449,0.239676564337152,0.762066494221425,0.45008619022423,1,1.52479507389538e-06,0.0217391304347826
"130","study2SEEM","Mycobacterium","Genus","`Mycobacterium`~study2",-0.921128451659578,0.74404836388638,-1.23799539971872,0.22228298306473,1,4.20852778961905e-05,0.152173913043478
"131","study2SEEM","Intestinimonas","Genus","`Intestinimonas`~study2",-0.0697571371248967,0.494104102185165,-0.141179028501073,0.888372909755704,1,1.34168632782143e-05,0.0652173913043478
"132","study2SEEM","Suttonella","Genus","`Suttonella`~study2",0.397589225515244,0.570895617733781,0.696430683937474,0.489822067758025,1,2.32781211108272e-05,0.108695652173913
"133","study2SEEM","[Ruminococcus] torques group","Genus","`[Ruminococcus] torques group`~study2",-0.719045338625942,0.413851577532199,-1.7374473788734,0.0893041986523481,1,7.85117918698218e-06,0.0652173913043478
"134","study2SEEM","Agathobacter","Genus","`Agathobacter`~study2",-0.923189461211167,0.581887279000411,-1.58654346731391,0.119777500740419,1,5.34880549103773e-05,0.0652173913043478
"135","study2SEEM","Pedobacter","Genus","`Pedobacter`~study2",0.53391151747935,0.486541880817799,1.09735983381724,0.278453444572704,1,1.66618224066868e-05,0.0434782608695652
"136","study2SEEM","Ornithobacterium","Genus","`Ornithobacterium`~study2",0.569612259217071,0.555156046159708,1.02603990924239,0.310480689587905,1,9.82570025516934e-05,0.0434782608695652
"137","study2SEEM","Massilia","Genus","`Massilia`~study2",0.798156610119235,0.573260646281978,1.39231013901944,0.170825672464375,1,3.92279482071883e-05,0.0869565217391304
"138","study2SEEM","Anaerococcus","Genus","`Anaerococcus`~study2",0.293403855033479,0.536510617075134,0.546874275541857,0.587228101121657,1,1.99586139428316e-05,0.0869565217391304
"139","study2SEEM","Legionella","Genus","`Legionella`~study2",-0.778748573051882,0.619406987237737,-1.25724860890694,0.215296330458037,1,2.91707788179027e-05,0.130434782608696
"140","study2SEEM","Alishewanella","Genus","`Alishewanella`~study2",-0.253269220433887,0.192351679907976,-1.31669877047632,0.194756868665444,1,7.67031225795474e-07,0.0217391304347826
"141","study2SEEM","Sphingomonas","Genus","`Sphingomonas`~study2",0.780845250487385,0.624836044220672,1.24968022845304,0.218022995717738,1,2.07438766518654e-05,0.195652173913043
"142","study2SEEM","Rubellimicrobium","Genus","`Rubellimicrobium`~study2",0.0707077018959196,0.0927841631039766,0.762066494221461,0.450086190224208,1,1.6068462792296e-07,0.0217391304347826
"143","study2SEEM","Microvirga","Genus","`Microvirga`~study2",0.563053847234919,0.43965868592887,1.28066126123575,0.207022425707555,1,1.14339292744827e-05,0.0652173913043478
"144","study2SEEM","[Eubacterium] hallii group","Genus","`[Eubacterium] hallii group`~study2",0.116281563325055,0.152587161628007,0.762066494221439,0.450086190224221,1,4.01631910779881e-07,0.0217391304347826
"145","study2SEEM","Alysiella","Genus","`Alysiella`~study2",-0.15894062433812,0.673098657860884,-0.236132731037134,0.814425446739686,1,9.9457725306765e-05,0.0652173913043478
"146","study2SEEM","Thermomonas","Genus","`Thermomonas`~study2",0.061523016817875,0.0807318223335983,0.76206649422146,0.450086190224209,1,1.33595929492343e-07,0.0217391304347826
"147","study2SEEM","Ruminococcus","Genus","`Ruminococcus`~study2",0.902550228753059,0.525239658927043,1.71835887373163,0.092761399861382,1,1.89092253608242e-05,0.108695652173913
"148","study2SEEM","Peptoniphilus","Genus","`Peptoniphilus`~study2",-0.844463203629436,0.403191694780894,-2.09444592872465,0.0420127567429471,1,8.01721259999954e-06,0.0869565217391304
"149","study2SEEM","Antricoccus","Genus","`Antricoccus`~study2",0.115213575965527,0.151185725706568,0.762066494221432,0.450086190224226,1,3.93101608379598e-07,0.0217391304347826
"150","study2SEEM","Porphyrobacter","Genus","`Porphyrobacter`~study2",0.061523016817875,0.0807318223335983,0.76206649422146,0.450086190224209,1,1.33595929492343e-07,0.0217391304347826
"151","study2SEEM","Phreatobacter","Genus","`Phreatobacter`~study2",0.191847797390921,0.174812108551596,1.09745142359116,0.278413865943325,1,5.33588682881688e-07,0.0434782608695652
"152","study2SEEM","Clostridium sensu stricto 1","Genus","`Clostridium sensu stricto 1`~study2",-0.284769270155924,0.542475424498192,-0.524944093862585,0.602257245744477,1,1.22503827583463e-05,0.130434782608696
"153","study2SEEM","Vagococcus","Genus","`Vagococcus`~study2",0.188796790096513,0.192458939047241,0.980971790820121,0.331970003628991,1,7.51451727699361e-07,0.0434782608695652
"154","study2SEEM","[Ruminococcus] gnavus group","Genus","`[Ruminococcus] gnavus group`~study2",0.444119861641687,0.442893409632371,1.00276918098721,0.321455277260724,1,2.3367623291648e-05,0.0434782608695652
