"","term","taxon","rank","formula","estimate","std.error","statistic","p.value","p.adj.BY.rank","avg_abundance","prevalence"
"14","study2SEEM","Prevotella_7","Genus","`Prevotella_7`~study2",0.81284987159436,1.00742260437374,0.806860862626431,0.421741129571101,1,0.00615447653581106,0.787878787878788
"15","study2BEED","Alloprevotella","Genus","`Alloprevotella`~study2",5.15569977756702,1.32993268087012,3.87666221886799,0.000193777607549326,0.0382848348210259,0.0114662336625302,0.767676767676768
"16","study2SEEM","Alloprevotella","Genus","`Alloprevotella`~study2",-0.386202532538654,1.10207975900897,-0.350430655659569,0.726783268821145,1,0.0114662336625302,0.767676767676768
"17","study2BEED","Haemophilus","Genus","`Haemophilus`~study2",5.34346489493366,1.15222926500504,4.63750145671774,1.11309666618788e-05,0.00433896726013318,0.0259630652071786,0.898989898989899
"18","study2SEEM","Haemophilus","Genus","`Haemophilus`~study2",2.31724325754035,0.954821675537008,2.42688589598376,0.0170947449839517,1,0.0259630652071786,0.898989898989899
"19","study2BEED","Fusobacterium","Genus","`Fusobacterium`~study2",3.01759324559917,1.06676562559421,2.82873123505298,0.0056897394178383,0.495378211825079,0.00481260562576894,0.868686868686869
"20","study2SEEM","Fusobacterium","Genus","`Fusobacterium`~study2",-2.16985885029768,0.88400023586512,-2.45459080468928,0.0159053805976883,1,0.00481260562576894,0.868686868686869
"21","study2BEED","Actinobacillus","Genus","`Actinobacillus`~study2",4.50651552185937,1.31197216331972,3.4349170263311,0.000876985943945785,0.12403648256334,0.00307637141178556,0.454545454545455
"22","study2SEEM","Actinobacillus","Genus","`Actinobacillus`~study2",3.96000988700902,1.08719635691025,3.64240540527853,0.000437906399040804,0.0725631510508395,0.00307637141178556,0.454545454545455
"23","study2BEED","Lactococcus","Genus","`Lactococcus`~study2",-2.59936779703251,1.07373224728567,-2.42087150088259,0.017363180691396,1,0.00503508367872614,0.141414141414141
"24","study2SEEM","Lactococcus","Genus","`Lactococcus`~study2",-2.30559630128958,0.889773289543157,-2.59121770498793,0.0110548309964379,0.8112423297042,0.00503508367872614,0.141414141414141
"25","study2BEED","Helicobacter","Genus","`Helicobacter`~study2",-1.00608671344389,1.11785466070508,-0.900015671813104,0.370364065822572,1,0.00100131449966482,0.212121212121212
"26","study2SEEM","Helicobacter","Genus","`Helicobacter`~study2",-1.76879546131384,0.926336357319145,-1.90945270293914,0.0591896437353048,1,0.00100131449966482,0.212121212121212
"27","study2BEED","Ralstonia","Genus","`Ralstonia`~study2",-6.19125961868343,1.16071154366169,-5.33402088787011,6.38589077145997e-07,0.000370399775652557,0.00292630442928657,0.404040404040404
"28","study2SEEM","Ralstonia","Genus","`Ralstonia`~study2",-5.45252489948959,0.961850713737393,-5.66878500126399,1.50865873285077e-07,0.000139078828828341,0.00292630442928657,0.404040404040404
"29","study2BEED","Burkholderia-Caballeronia-Paraburkholderia","Genus","`Burkholderia-Caballeronia-Paraburkholderia`~study2",-6.17022564935373,1.09171857689573,-5.65184634569338,1.62448512599586e-07,0.000139078828828341,0.00355099470499605,0.727272727272727
"30","study2SEEM","Burkholderia-Caballeronia-Paraburkholderia","Genus","`Burkholderia-Caballeronia-Paraburkholderia`~study2",0.732611823795231,0.904678081407616,0.809803883670243,0.420055640791809,1,0.00355099470499605,0.727272727272727
"31","study2BEED","Abiotrophia","Genus","`Abiotrophia`~study2",-3.52705660753482,1.0785067812845,-3.27031472471049,0.00149249427665299,0.174243479063713,0.0053875622338243,0.868686868686869
"32","study2SEEM","Abiotrophia","Genus","`Abiotrophia`~study2",-0.544496657125068,0.893729818587443,-0.609240785974508,0.543803999438447,1,0.0053875622338243,0.868686868686869
"33","study2BEED","Lachnoanaerobaculum","Genus","`Lachnoanaerobaculum`~study2",-1.16117687366917,1.12733432882923,-1.03001997187035,0.30558874687368,1,0.00500194359634605,0.858585858585859
"34","study2SEEM","Lachnoanaerobaculum","Genus","`Lachnoanaerobaculum`~study2",-2.76780023911031,0.934191905582619,-2.96277480308946,0.0038435280410274,0.358974748901236,0.00500194359634605,0.858585858585859
"35","study2BEED","Klebsiella","Genus","`Klebsiella`~study2",0.833355570538492,0.351521287923422,2.37071153062012,0.0197521413434306,1,9.71050673646456e-06,0.0404040404040404
"36","study2SEEM","Klebsiella","Genus","`Klebsiella`~study2",0.389029091872556,0.291296320372927,1.33550980449911,0.184867411134918,1,9.71050673646456e-06,0.0404040404040404
"37","study2BEED","Prevotella","Genus","`Prevotella`~study2",4.37771860637789,1.31485150322862,3.32943955696015,0.00123547438734218,0.156474543819125,0.00336950081239596,0.585858585858586
"38","study2SEEM","Prevotella","Genus","`Prevotella`~study2",-0.398154142276095,1.0895823891347,-0.36541903232512,0.715602534471371,1,0.00336950081239596,0.585858585858586
"39","study2BEED","Rothia","Genus","`Rothia`~study2",1.3343749879956,0.686883282379102,1.9426517171503,0.0549883637545276,1,0.0136813635693643,0.97979797979798
"40","study2SEEM","Rothia","Genus","`Rothia`~study2",0.906880104147213,0.569201865027016,1.59324865195965,0.114391795319557,1,0.0136813635693643,0.97979797979798
"41","study2BEED","Veillonella","Genus","`Veillonella`~study2",1.35135509778771,0.857901603374382,1.57518658605186,0.11850328429428,1,0.00506785431334931,0.939393939393939
"42","study2SEEM","Veillonella","Genus","`Veillonella`~study2",-1.52542478799119,0.710920188593052,-2.14570469718983,0.034418678403803,1,0.00506785431334931,0.939393939393939
"43","study2BEED","Mogibacterium","Genus","`Mogibacterium`~study2",-3.27929481855494,1.07980764263202,-3.03692499393844,0.0030774669031817,0.292749503487628,0.000340682808330334,0.373737373737374
"44","study2SEEM","Mogibacterium","Genus","`Mogibacterium`~study2",-2.21794674799557,0.894807807707496,-2.47868506386636,0.0149316999924424,1,0.000340682808330334,0.373737373737374
"45","study2BEED","Porphyromonas","Genus","`Porphyromonas`~study2",4.88376669757988,1.28646717653529,3.7962621873749,0.000257281004206028,0.0455728574810389,0.00375974074068418,0.707070707070707
"46","study2SEEM","Porphyromonas","Genus","`Porphyromonas`~study2",0.661695595219946,1.06606105427935,0.620692025624412,0.536273111474016,1,0.00375974074068418,0.707070707070707
"47","study2BEED","Oribacterium","Genus","`Oribacterium`~study2",-1.06203515933563,1.30819662794133,-0.811831445405059,0.418896784231871,1,0.00123189694288534,0.616161616161616
"48","study2SEEM","Oribacterium","Genus","`Oribacterium`~study2",-1.41232038773197,1.0840676713912,-1.30279725611549,0.195760446838216,1,0.00123189694288534,0.616161616161616
"49","study2BEED","Pseudomonas","Genus","`Pseudomonas`~study2",-8.27699128599908,0.914800113588133,-9.04786866885502,1.65165436606889e-14,8.48429392868431e-11,0.0236062616392345,0.888888888888889
"50","study2SEEM","Pseudomonas","Genus","`Pseudomonas`~study2",-0.526866790095717,0.758070467194607,-0.695010309589681,0.488727659073714,1,0.0236062616392345,0.888888888888889
"51","study2BEED","Bergeyella","Genus","`Bergeyella`~study2",6.15087750748425,1.22156095257117,5.03526041376629,2.2320183792402e-06,0.0010423213108867,0.0022821427310988,0.575757575757576
"52","study2SEEM","Bergeyella","Genus","`Bergeyella`~study2",3.18432671541135,1.0122749967642,3.14571309732064,0.00220622641910399,0.226660901910832,0.0022821427310988,0.575757575757576
"53","study2BEED","Parvimonas","Genus","`Parvimonas`~study2",0.937907047051275,1.22256830756574,0.767161263094368,0.444868285534435,1,0.000650610439493676,0.494949494949495
"54","study2SEEM","Parvimonas","Genus","`Parvimonas`~study2",-1.05130584410176,1.01310976499391,-1.03770181714523,0.302015597408773,1,0.000650610439493676,0.494949494949495
"55","study2BEED","Leuconostoc","Genus","`Leuconostoc`~study2",-1.86444283517369,0.86220364306212,-2.16241586332448,0.0330709026130395,1,0.00519714792306849,0.101010101010101
"56","study2SEEM","Leuconostoc","Genus","`Leuconostoc`~study2",-1.8644428351737,0.714485174197591,-2.6094912847808,0.0105190682783045,0.794629890690706,0.00519714792306849,0.101010101010101
"57","study2BEED","Dolosigranulum","Genus","`Dolosigranulum`~study2",-2.61336966906576,1.24258227561041,-2.10317636132543,0.0380655527530043,1,0.00327759054798128,0.777777777777778
"58","study2SEEM","Dolosigranulum","Genus","`Dolosigranulum`~study2",-1.56328685726464,1.02969480677592,-1.51820408044929,0.132249404895718,1,0.00327759054798128,0.777777777777778
"59","study2BEED","Escherichia-Shigella","Genus","`Escherichia-Shigella`~study2",-1.09092935050533,0.870484119998345,-1.25324440210052,0.213160558208211,1,0.000143389512605607,0.252525252525253
"60","study2SEEM","Escherichia-Shigella","Genus","`Escherichia-Shigella`~study2",0.891619734393737,0.721346984691926,1.23604832807963,0.219456463557897,1,0.000143389512605607,0.252525252525253
"61","study2BEED","Bifidobacterium","Genus","`Bifidobacterium`~study2",0.954143152371714,0.94828428799423,1.00617838389991,0.316859178619297,1,0.000348211154895246,0.232323232323232
"62","study2SEEM","Bifidobacterium","Genus","`Bifidobacterium`~study2",1.23160392376965,0.785817909896701,1.56728920053699,0.120337570293266,1,0.000348211154895246,0.232323232323232
"63","study2BEED","Aggregatibacter","Genus","`Aggregatibacter`~study2",3.99229405424283,0.993945367033444,4.01661317277261,0.000117269649334747,0.0250998381357731,0.000342055352255975,0.252525252525253
"64","study2SEEM","Aggregatibacter","Genus","`Aggregatibacter`~study2",1.42295961410218,0.823656028853747,1.72761391194145,0.0872732326894096,1,0.000342055352255975,0.252525252525253
"65","study2BEED","Lactobacillus","Genus","`Lactobacillus`~study2",4.23003719627086,1.02705888948413,4.11859265284729,8.07709369420901e-05,0.0196720310335171,0.00297516708927754,0.222222222222222
"66","study2SEEM","Lactobacillus","Genus","`Lactobacillus`~study2",1.42766988271271,0.851096322161314,1.67744806966997,0.096708027370964,1,0.00297516708927754,0.222222222222222
"67","study2BEED","Leptotrichia","Genus","`Leptotrichia`~study2",3.40317678284654,0.992394230860635,3.42925893462238,0.000893417859975712,0.12403648256334,0.0114145658503195,0.939393939393939
"68","study2SEEM","Leptotrichia","Genus","`Leptotrichia`~study2",0.278080310987664,0.822370643657858,0.338144744261272,0.735992484731395,1,0.0114145658503195,0.939393939393939
"69","study2BEED","Staphylococcus","Genus","`Staphylococcus`~study2",3.40972860888071,1.0299659023174,3.31052571857854,0.00131279547586381,0.160562572237733,0.00049280270465941,0.343434343434343
"70","study2SEEM","Staphylococcus","Genus","`Staphylococcus`~study2",2.83882245554781,0.853505286200475,3.3260748368476,0.00124890963133105,0.156474543819125,0.00049280270465941,0.343434343434343
"71","study2BEED","Methylobacterium-Methylorubrum","Genus","`Methylobacterium-Methylorubrum`~study2",-1.88778161500247,1.04761269471981,-1.80198428724403,0.0746864927621711,1,0.00377500111293135,0.242424242424242
"72","study2SEEM","Methylobacterium-Methylorubrum","Genus","`Methylobacterium-Methylorubrum`~study2",1.2999648097429,0.868128712632408,1.49743326171191,0.137561394841761,1,0.00377500111293135,0.242424242424242
"73","study2BEED","Filifactor","Genus","`Filifactor`~study2",1.50708568157177,0.750149622266323,2.00904677791961,0.0473402134232146,1,0.000112880918789454,0.141414141414141
"74","study2SEEM","Filifactor","Genus","`Filifactor`~study2",-0.962747291303854,0.621628994324019,-1.54874901282682,0.124732533015329,1,0.000112880918789454,0.141414141414141
"75","study2BEED","Moraxella","Genus","`Moraxella`~study2",3.96306019797938,1.42373222941476,2.783571317767,0.00647544588167592,0.536505927594133,0.0140553285530963,0.606060606060606
"76","study2SEEM","Moraxella","Genus","`Moraxella`~study2",1.18486275246057,1.17980894435961,1.00428358178257,0.317766625171574,1,0.0140553285530963,0.606060606060606
"77","study2BEED","Corynebacterium","Genus","`Corynebacterium`~study2",-0.996202698452627,0.951267723266477,-1.04723693875774,0.297619839615049,1,0.00510370468735441,0.919191919191919
"78","study2SEEM","Corynebacterium","Genus","`Corynebacterium`~study2",0.635574121073561,0.788290203173761,0.806269212169142,0.422080457601858,1,0.00510370468735441,0.919191919191919
"79","study2BEED","[Eubacterium] nodatum group","Genus","`[Eubacterium] nodatum group`~study2",-4.42837284538887,1.16401486794015,-3.80439543115576,0.000250051086768254,0.0455728574810389,0.000677143911422524,0.282828282828283
"80","study2SEEM","[Eubacterium] nodatum group","Genus","`[Eubacterium] nodatum group`~study2",-3.07846600628965,0.964588090506225,-3.19148249557388,0.00191344356099389,0.204772180761751,0.000677143911422524,0.282828282828283
"81","study2BEED","Ligilactobacillus","Genus","`Ligilactobacillus`~study2",2.44628496001434,0.787108354590679,3.1079392636945,0.00247872494850184,0.249663294982475,0.000602796989661382,0.171717171717172
"82","study2SEEM","Ligilactobacillus","Genus","`Ligilactobacillus`~study2",2.31957642703341,0.65225571054747,3.55623782133923,0.000586187287647286,0.0885633457229588,0.000602796989661382,0.171717171717172
"83","study2BEED","Campylobacter","Genus","`Campylobacter`~study2",3.89328551108356,1.13455031316076,3.43156708514512,0.000886679959845744,0.12403648256334,0.000874671880988756,0.404040404040404
"84","study2SEEM","Campylobacter","Genus","`Campylobacter`~study2",0.853239546352324,0.940171599432914,0.907535972015082,0.366395930641813,1,0.000874671880988756,0.404040404040404
"85","study2BEED","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Genus","`Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium`~study2",3.87672373166245,1.1790882839002,3.28789945977496,0.0014112484305514,0.168589899740322,0.00411042703245683,0.383838383838384
"86","study2SEEM","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Genus","`Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium`~study2",-0.88109033013885,0.977079028481996,-0.901759534750965,0.369441499092213,1,0.00411042703245683,0.383838383838384
"87","study2BEED","[Eubacterium] brachy group","Genus","`[Eubacterium] brachy group`~study2",-0.259322786839219,0.737561615429677,-0.351594743292256,0.725912748917044,1,0.000107059432936138,0.181818181818182
"88","study2SEEM","[Eubacterium] brachy group","Genus","`[Eubacterium] brachy group`~study2",0.213814453344969,0.611197648632252,0.349828658247372,0.727233591004626,1,0.000107059432936138,0.181818181818182
"89","study2BEED","Solobacterium","Genus","`Solobacterium`~study2",-0.64424899015211,0.879498420695344,-0.732518643572729,0.465636800839083,1,0.000100603072896104,0.272727272727273
"90","study2SEEM","Solobacterium","Genus","`Solobacterium`~study2",0.427228141327041,0.728816895374385,0.586194068823801,0.559120871430484,1,0.000100603072896104,0.272727272727273
"91","study2BEED","Lautropia","Genus","`Lautropia`~study2",3.38718386998129,1.22168952841708,2.7725406424413,0.00668185832814569,0.537659253811374,0.000881738595730176,0.474747474747475
"92","study2SEEM","Lautropia","Genus","`Lautropia`~study2",1.24380390539975,1.0123815441401,1.22859203884066,0.222228140941092,1,0.000881738595730176,0.474747474747475
"93","study2BEED","Peptococcus","Genus","`Peptococcus`~study2",1.63866690738554,0.898924674865613,1.8229190422774,0.0714281490162842,1,0.00018079275676909,0.272727272727273
"94","study2SEEM","Peptococcus","Genus","`Peptococcus`~study2",-1.76681773967943,0.744914914336075,-2.37183832096335,0.0196954252888462,1,0.00018079275676909,0.272727272727273
"95","study2BEED","Streptobacillus","Genus","`Streptobacillus`~study2",6.70113257455803,1.25719421902644,5.33022859407303,6.48958146206186e-07,0.000370399775652557,0.00360726476131039,0.656565656565657
"96","study2SEEM","Streptobacillus","Genus","`Streptobacillus`~study2",1.94590753883107,1.04180333475649,1.86782617593167,0.0648367062905793,1,0.00360726476131039,0.656565656565657
"97","study2BEED","Atopobium","Genus","`Atopobium`~study2",-4.07965835778812,1.13637834241319,-3.59005289481727,0.000523078881506286,0.0814235029812461,0.00310653228577129,0.818181818181818
"98","study2SEEM","Atopobium","Genus","`Atopobium`~study2",-2.24163438678367,0.941686438542409,-2.38044671244643,0.0192668753511877,1,0.00310653228577129,0.818181818181818
"99","study2BEED","Enterococcus","Genus","`Enterococcus`~study2",-0.687746209629829,0.954016956931859,-0.720895162955633,0.472725900524134,1,0.00150323957040371,0.111111111111111
"100","study2SEEM","Enterococcus","Genus","`Enterococcus`~study2",0.248629409663166,0.790568419822607,0.314494487041305,0.753827979116608,1,0.00150323957040371,0.111111111111111
"101","study2BEED","Ureaplasma","Genus","`Ureaplasma`~study2",2.07456295968631,0.85973973217437,2.41301277822712,0.0177195875554518,1,0.000217927309336808,0.191919191919192
"102","study2SEEM","Ureaplasma","Genus","`Ureaplasma`~study2",-0.0439327600320424,0.712443396928373,-0.0616649129200355,0.950957884235713,1,0.000217927309336808,0.191919191919192
"103","study2BEED","Capnocytophaga","Genus","`Capnocytophaga`~study2",2.27935005376172,1.11267276347486,2.04853585760772,0.0432371633389292,1,0.000464755214565861,0.454545454545455
"104","study2SEEM","Capnocytophaga","Genus","`Capnocytophaga`~study2",1.38226220834455,0.922042257224573,1.49913108375887,0.137121011125181,1,0.000464755214565861,0.454545454545455
"105","study2BEED","Limosilactobacillus","Genus","`Limosilactobacillus`~study2",1.26788753766949,1.01767286017446,1.24586946089153,0.215844298607721,1,0.000665360861502129,0.202020202020202
"106","study2SEEM","Limosilactobacillus","Genus","`Limosilactobacillus`~study2",1.18664439236353,0.843318369887148,1.407113179003,0.16262321907531,1,0.000665360861502129,0.202020202020202
"107","study2BEED","Bacteroides","Genus","`Bacteroides`~study2",-2.63017206444058,1.17259535614742,-2.24303469278784,0.0271942892204386,1,0.00115563629064952,0.414141414141414
"108","study2SEEM","Bacteroides","Genus","`Bacteroides`~study2",-0.513582101407201,0.971698512343116,-0.52854058628614,0.598343994739056,1,0.00115563629064952,0.414141414141414
"109","study2BEED","Stomatobaculum","Genus","`Stomatobaculum`~study2",0.381108507511283,1.12297907976564,0.339372758031091,0.735070235062592,1,0.000291443163059438,0.424242424242424
"110","study2SEEM","Stomatobaculum","Genus","`Stomatobaculum`~study2",-0.374114117994737,0.930582826786779,-0.402021300228073,0.688562014602242,1,0.000291443163059438,0.424242424242424
"111","study2BEED","Eikenella","Genus","`Eikenella`~study2",2.64059447586536,1.10531814829502,2.38899042772305,0.0188497494975865,1,0.000375632676526166,0.313131313131313
"112","study2SEEM","Eikenella","Genus","`Eikenella`~study2",0.809315652166283,0.915947683685937,0.883582836204631,0.379128867955439,1,0.000375632676526166,0.313131313131313
"113","study2BEED","Johnsonella","Genus","`Johnsonella`~study2",2.2867467901734,1.08981967805014,2.09827995973127,0.0385061256702605,1,0.00255284943904904,0.797979797979798
"114","study2SEEM","Johnsonella","Genus","`Johnsonella`~study2",-2.44018633694467,0.903104514555522,-2.70199771744652,0.00815020315089234,0.644097499883294,0.00255284943904904,0.797979797979798
"115","study2BEED","F0058","Genus","`F0058`~study2",-0.0946779872947645,0.346098841502301,-0.273557654465986,0.785012263106146,1,7.4397170435508e-06,0.0404040404040404
"116","study2SEEM","F0058","Genus","`F0058`~study2",-0.372100480088647,0.286802883576473,-1.29740843414299,0.197599821268743,1,7.4397170435508e-06,0.0404040404040404
"117","study2BEED","Faecalibacterium","Genus","`Faecalibacterium`~study2",2.40434741948075,0.469156673765046,5.12482834398482,1.53963834606991e-06,0.000790888489764427,6.7703432475831e-05,0.0606060606060606
"118","study2SEEM","Faecalibacterium","Genus","`Faecalibacterium`~study2",0.0913336107826128,0.38877762867076,0.234925067820606,0.81476725903708,1,6.7703432475831e-05,0.0606060606060606
"119","study2BEED","Dialister","Genus","`Dialister`~study2",0.343293685402508,0.2014544352249,1.70407608558859,0.0916016985268119,1,1.39170851862999e-06,0.0202020202020202
"120","study2SEEM","Dialister","Genus","`Dialister`~study2",0.149269246697398,0.166939920055719,0.894149503890843,0.373478135637659,1,1.39170851862999e-06,0.0202020202020202
"121","study2BEED","HT002","Genus","`HT002`~study2",2.50025287740125,0.558437311133856,4.47723106524655,2.08296769317115e-05,0.0064802222005326,5.89230220316526e-05,0.0707070707070707
"122","study2SEEM","HT002","Genus","`HT002`~study2",0.548650327831443,0.462762112796084,1.18559906409885,0.238707025156591,1,5.89230220316526e-05,0.0707070707070707
"123","study2BEED","Nocardioides","Genus","`Nocardioides`~study2",-0.972092301326668,0.792611943924159,-1.22644165127504,0.22303220078206,1,0.000723206652782225,0.0808080808080808
"124","study2SEEM","Nocardioides","Genus","`Nocardioides`~study2",-0.866436653352795,0.656816388312271,-1.31914591165905,0.190258156156581,1,0.000723206652782225,0.0808080808080808
"125","study2BEED","Novosphingobium","Genus","`Novosphingobium`~study2",-0.392051840691353,0.397612376629705,-0.986015183970164,0.326604277547457,1,1.02469112000438e-05,0.0505050505050505
"126","study2SEEM","Novosphingobium","Genus","`Novosphingobium`~study2",-0.0215569519506011,0.329490776877783,-0.0654250542454397,0.947971628000474,1,1.02469112000438e-05,0.0505050505050505
"127","study2BEED","Megasphaera","Genus","`Megasphaera`~study2",0.239585554319475,0.915993079050718,0.261558258243357,0.79422237729618,1,0.000117625033098109,0.282828282828283
"128","study2SEEM","Megasphaera","Genus","`Megasphaera`~study2",0.967759926355486,0.759059045871124,1.27494683268658,0.205405117975423,1,0.000117625033098109,0.282828282828283
"129","study2BEED","Acinetobacter","Genus","`Acinetobacter`~study2",1.17418069169709,0.854461964962124,1.37417549270216,0.172587006377932,1,0.000127216248923292,0.333333333333333
"130","study2SEEM","Acinetobacter","Genus","`Acinetobacter`~study2",1.28462540699081,0.708069851935425,1.8142636683082,0.0727606613535068,1,0.000127216248923292,0.333333333333333
"131","study2BEED","Macrococcus","Genus","`Macrococcus`~study2",1.92313511074494e-16,0.0893787230845151,2.15166993259285e-15,0.999999999999998,1,1.65331220268073e-07,0.0101010101010101
"132","study2SEEM","Macrococcus","Genus","`Macrococcus`~study2",0.110256733850262,0.0740657651431393,1.48863288777453,0.139861822173489,1,1.65331220268073e-07,0.0101010101010101
"133","study2BEED","Lacticaseibacillus","Genus","`Lacticaseibacillus`~study2",2.36693552091685e-16,0.154020693526885,1.53676461695953e-15,0.999999999999999,1,8.21276987161797e-07,0.0101010101010101
"134","study2SEEM","Lacticaseibacillus","Genus","`Lacticaseibacillus`~study2",0.189998447366155,0.127632842809343,1.48863288777461,0.139861822173467,1,8.21276987161797e-07,0.0101010101010101
"135","study2BEED","Stenotrophomonas","Genus","`Stenotrophomonas`~study2",-1.047091631608,0.669845766489007,-1.56318317438404,0.121300137918216,1,0.000110342889941129,0.212121212121212
"136","study2SEEM","Stenotrophomonas","Genus","`Stenotrophomonas`~study2",0.893672292121596,0.555083329798614,1.60997861788756,0.110686020074209,1,0.000110342889941129,0.212121212121212
"137","study2BEED","Blautia","Genus","`Blautia`~study2",0.50060727559047,0.291308140871708,1.71848021168395,0.0889325383983461,1,7.53043651652476e-06,0.0303030303030303
"138","study2SEEM","Blautia","Genus","`Blautia`~study2",0.29269100446478,0.241399290586045,1.21247665539619,0.22830539607182,1,7.53043651652476e-06,0.0303030303030303
"139","study2BEED","Lysobacter","Genus","`Lysobacter`~study2",-0.237147516166401,0.251223477037658,-0.943970360424764,0.347554488187448,1,3.50454952777101e-06,0.0202020202020202
"140","study2SEEM","Lysobacter","Genus","`Lysobacter`~study2",-0.237147516166413,0.208182198252256,-1.13913446085846,0.257481577677178,1,3.50454952777101e-06,0.0202020202020202
"141","study2BEED","Catonella","Genus","`Catonella`~study2",0.640638870852269,0.69228389434759,0.925399068334544,0.357078805061652,1,4.57950266654533e-05,0.171717171717172
"142","study2SEEM","Catonella","Genus","`Catonella`~study2",0.973258245996443,0.57367720819464,1.69652590706764,0.0930266982180004,1,4.57950266654533e-05,0.171717171717172
"143","study2BEED","Scardovia","Genus","`Scardovia`~study2",0.538701220395882,0.468278601778957,1.15038615548392,0.252842388100373,1,2.36694400141864e-05,0.0707070707070707
"144","study2SEEM","Scardovia","Genus","`Scardovia`~study2",1.26027648695463,0.388049993823718,3.24771680714713,0.00160333441995199,0.179045256792597,2.36694400141864e-05,0.0707070707070707
"145","study2BEED","Enhydrobacter","Genus","`Enhydrobacter`~study2",-0.586269597585977,0.499218944582219,-1.17437369704911,0.243150334515148,1,9.82342307644852e-05,0.0303030303030303
"146","study2SEEM","Enhydrobacter","Genus","`Enhydrobacter`~study2",-0.586269597585987,0.413689431090546,-1.41717325492337,0.159669562133253,1,9.82342307644852e-05,0.0303030303030303
"147","study2BEED","Lawsonella","Genus","`Lawsonella`~study2",-0.612192265273512,0.519578143904291,-1.17824868589215,0.241609881021077,1,2.92572613345339e-05,0.0707070707070707
"148","study2SEEM","Lawsonella","Genus","`Lawsonella`~study2",-0.0842240520352768,0.430560556828884,-0.195614880878997,0.84532506024649,1,2.92572613345339e-05,0.0707070707070707
"149","study2BEED","TM7x","Genus","`TM7x`~study2",-1.37680244761994,0.740556228789146,-1.85914640117347,0.0660694175001796,1,5.21509169534273e-05,0.232323232323232
"150","study2SEEM","TM7x","Genus","`TM7x`~study2",1.01615782332511,0.613679204892205,1.65584529380233,0.101018538477715,1,5.21509169534273e-05,0.232323232323232
"151","study2BEED","Planococcus","Genus","`Planococcus`~study2",-0.261348722738242,0.416656078635055,-0.627252873867599,0.531982528954875,1,0.000267073221285273,0.0202020202020202
"152","study2SEEM","Planococcus","Genus","`Planococcus`~study2",-0.0814835153597253,0.345271785058561,-0.235998187184351,0.813936842276265,1,0.000267073221285273,0.0202020202020202
"153","study2BEED","Tannerella","Genus","`Tannerella`~study2",0.712938917901218,0.538352017677655,1.32429877569085,0.188548113112466,1,5.38576297575427e-05,0.0707070707070707
"154","study2SEEM","Tannerella","Genus","`Tannerella`~study2",-0.366880946063097,0.446117965546953,-0.822385499793292,0.412895520014607,1,5.38576297575427e-05,0.0707070707070707
